HGNC symbol	Ensembl Gene ID
ODC1	ENSG00000115758
ATXN10	ENSG00000130638
HLA-A	ENSG00000235657
DNAH9	ENSG00000007174
CLIC5	ENSG00000112782
LCP1	ENSG00000136167
PHC2	ENSG00000134686
VPREB3	ENSG00000128218
THOP1	ENSG00000172009
MGMT	ENSG00000170430
SLC12A1	ENSG00000074803
RSBN1	ENSG00000081019
SATB1	ENSG00000182568
C4A	ENSG00000244207
WNT7B	ENSG00000188064
RPL12	ENSG00000197958
GRIK4	ENSG00000149403
BTG1	ENSG00000133639
NEK7	ENSG00000151414
CCK	ENSG00000187094
POLH	ENSG00000170734
USF2	ENSG00000105698
MRPL46	ENSG00000259494
PSMB6	ENSG00000142507
CAPN5	ENSG00000149260
ABCF1	ENSG00000231129
CD302	ENSG00000241399
DDX11	ENSG00000013573
TLN2	ENSG00000171914
ECHS1	ENSG00000127884
TMEM92	ENSG00000167105
ANXA2P3	ENSG00000216740
SH2D1A	ENSG00000183918
GTF2H4	ENSG00000221974
DENND1C	ENSG00000205744
CD14	ENSG00000170458
RNMT	ENSG00000101654
LRP4	ENSG00000134569
ARHGAP5	ENSG00000100852
XYLT2	ENSG00000015532
SEC14L1	ENSG00000129657
GTF2H1	ENSG00000110768
PTPN22	ENSG00000134242
ACOT2	ENSG00000119673
CDY1	ENSG00000172288
PAPOLA	ENSG00000090060
C6orf15	ENSG00000225543
HTR5A	ENSG00000157219
LY75	ENSG00000054219
GLRA1	ENSG00000145888
PSORS1C1	ENSG00000233439
PLD2	ENSG00000129219
HLA-DRA	ENSG00000230726
PDLIM1	ENSG00000107438
CDSN	ENSG00000237123
INSIG1	ENSG00000186480
PSORS1C2	ENSG00000232127
RSU1	ENSG00000148484
KBTBD2	ENSG00000170852
AKAP6	ENSG00000151320
HCG9	ENSG00000237812
PPIC	ENSG00000168938
HIC1	ENSG00000177374
PRKAR2B	ENSG00000005249
HLA-DRB4	ENSG00000231021
CRTAP	ENSG00000170275
KRAS	ENSG00000133703
TLL1	ENSG00000038295
LCAT	ENSG00000213398
MDC1	ENSG00000237095
PTPRC	ENSG00000081237
SEC61G	ENSG00000132432
N4BP1	ENSG00000102921
OMP	ENSG00000254550
CCHCR1	ENSG00000206355
CALR	ENSG00000179218
ASGR1	ENSG00000141505
PAOX	ENSG00000148832
SPRY2	ENSG00000136158
FGD1	ENSG00000102302
TCF4	ENSG00000196628
PLA2R1	ENSG00000153246
PIGQ	ENSG00000007541
FADD	ENSG00000168040
GOLT1B	ENSG00000111711
PPARA	ENSG00000186951
RPP21	ENSG00000241863
GJB5	ENSG00000189280
GJB4	ENSG00000189433
FKBP9	ENSG00000122642
AKR1C2	ENSG00000151632
GJB3	ENSG00000188910
NDUFA2	ENSG00000131495
UBD	ENSG00000206513
GJA4	ENSG00000187513
WDR4	ENSG00000160193
OR2H2	ENSG00000206512
PKDREJ	ENSG00000130943
PRDM13	ENSG00000112238
HLA-DQA1	ENSG00000228284
DCLRE1B	ENSG00000118655
NR5A2	ENSG00000116833
ITGB6	ENSG00000115221
LHX3	ENSG00000107187
PSMA2	ENSG00000106588
MC5R	ENSG00000176136
MC2R	ENSG00000185231
EFEMP1	ENSG00000115380
KIF5B	ENSG00000170759
MYO7A	ENSG00000137474
ZNF281	ENSG00000162702
NME1	ENSG00000239672
VIPR1	ENSG00000114812
FLNB	ENSG00000136068
PPFIA1	ENSG00000131626
KIF14	ENSG00000118193
GTSE1	ENSG00000075218
CBLN1	ENSG00000102924
DUT	ENSG00000128951
PEX26	ENSG00000215193
ZMYM6	ENSG00000163867
MOG	ENSG00000137345
BFSP1	ENSG00000125864
NBEAL2	ENSG00000160796
ARIH1	ENSG00000166233
EN2	ENSG00000164778
ADAMTS3	ENSG00000156140
CCT8	ENSG00000156261
C11orf49	ENSG00000149179
RBMS1	ENSG00000153250
DSTN	ENSG00000125868
OASL	ENSG00000135114
GNL3L	ENSG00000130119
HIPK1	ENSG00000163349
ZNF480	ENSG00000198464
MRPS11	ENSG00000181991
PTPRA	ENSG00000132670
SGCB	ENSG00000163069
GTPBP2	ENSG00000172432
ZMYM1	ENSG00000197056
UBE2NL	ENSG00000102069
EGFR	ENSG00000146648
TUBA8	ENSG00000183785
HBP1	ENSG00000105856
RRBP1	ENSG00000125844
SFPQ	ENSG00000116560
ZNF100	ENSG00000197020
LRCH1	ENSG00000136141
GPR25	ENSG00000170128
HLA-DQB1	ENSG00000231286
FBXL2	ENSG00000153558
NPAS3	ENSG00000151322
TANK	ENSG00000136560
CPM	ENSG00000135678
HLA-E	ENSG00000233904
OLFML3	ENSG00000116774
EXOSC5	ENSG00000077348
TECTA	ENSG00000109927
ENPP4	ENSG00000001561
CCKBR	ENSG00000110148
C1orf106	ENSG00000163362
EEA1	ENSG00000102189
ZNF43	ENSG00000198521
WDR5B	ENSG00000196981
PKNOX1	ENSG00000160199
PPP1R11	ENSG00000227720
SLITRK5	ENSG00000165300
KRT6A	ENSG00000205420
PSMD14	ENSG00000115233
TRMU	ENSG00000100416
SLC12A4	ENSG00000124067
LIF	ENSG00000128342
MMP11	ENSG00000099953
TRA2A	ENSG00000164548
AKR1C3	ENSG00000196139
TRIM33	ENSG00000197323
OSM	ENSG00000099985
SPON2	ENSG00000159674
KIF25	ENSG00000125337
KPNA1	ENSG00000114030
USP18	ENSG00000184979
RXRB	ENSG00000231321
ATP6V1G2	ENSG00000226850
TBR1	ENSG00000136535
GPC5	ENSG00000179399
HLA-C	ENSG00000206435
PNMA1	ENSG00000176903
F7	ENSG00000057593
RAD23A	ENSG00000179262
CLEC1A	ENSG00000150048
PAK4	ENSG00000130669
KIF21B	ENSG00000116852
DGCR6	ENSG00000183628
BCAS2	ENSG00000116752
NEUROD2	ENSG00000171532
POU5F1	ENSG00000229094
CBFB	ENSG00000067955
P2RX7	ENSG00000089041
SIM1	ENSG00000112246
PRKY	ENSG00000099725
ACPP	ENSG00000014257
MAGED2	ENSG00000102316
ARFGEF2	ENSG00000124198
ZNF423	ENSG00000102935
SKIV2L	ENSG00000206353
SMARCB1	ENSG00000099956
LMAN2	ENSG00000169223
F10	ENSG00000126218
ZNF208	ENSG00000160321
VRK2	ENSG00000028116
ANGPT1	ENSG00000154188
ESD	ENSG00000139684
WEE1	ENSG00000166483
FLNA	ENSG00000196924
DCT	ENSG00000080166
TUBB	ENSG00000229684
CACNA1S	ENSG00000081248
SLC4A10	ENSG00000144290
AMPD1	ENSG00000116748
GRIA1	ENSG00000155511
RBM12B	ENSG00000183808
CPSF6	ENSG00000111605
NFKBIL1	ENSG00000227565
CELSR1	ENSG00000075275
FBN1	ENSG00000166147
PROZ	ENSG00000126231
KRT5	ENSG00000186081
ZNF257	ENSG00000197134
KIAA0319L	ENSG00000142687
NRAS	ENSG00000213281
ZCCHC10	ENSG00000155329
TGDS	ENSG00000088451
APOM	ENSG00000226215
USP46	ENSG00000109189
C6orf47	ENSG00000226531
HAMP	ENSG00000105697
FANCL	ENSG00000115392
RNF39	ENSG00000235022
ASCC3	ENSG00000112249
FRMD1	ENSG00000153303
MAG	ENSG00000105695
CBS	ENSG00000160200
GTF2IRD1	ENSG00000006704
CACNA1C	ENSG00000151067
GNL1	ENSG00000235986
EGLN3	ENSG00000129521
CLEC7A	ENSG00000172243
PRKCDBP	ENSG00000170955
CSE1L	ENSG00000124207
DPP4	ENSG00000197635
SORBS1	ENSG00000095637
HLA-DQB2	ENSG00000228254
BCL11A	ENSG00000119866
NCDN	ENSG00000020129
SCUBE3	ENSG00000146197
SMARCA1	ENSG00000102038
KHDRBS3	ENSG00000131773
CSDE1	ENSG00000009307
SHH	ENSG00000164690
HLA-DOB	ENSG00000241910
NOL10	ENSG00000115761
CTBP1	ENSG00000159692
LY6G6D	ENSG00000226603
ZNF528	ENSG00000167555
PPP1R10	ENSG00000231737
BAG3	ENSG00000151929
GCG	ENSG00000115263
CERK	ENSG00000100422
SOX21	ENSG00000125285
DKKL1	ENSG00000104901
RFK	ENSG00000135002
PSMB2	ENSG00000126067
DLG4	ENSG00000132535
LTA	ENSG00000231408
TNF	ENSG00000228321
DNAJC13	ENSG00000138246
PRODH	ENSG00000100033
TRIM31	ENSG00000233573
FAP	ENSG00000078098
PHB2	ENSG00000215021
GNB2L1	ENSG00000204628
RNF14	ENSG00000013561
COPS4	ENSG00000138663
SLC2A11	ENSG00000133460
BCKDHB	ENSG00000083123
CSNK2B	ENSG00000224398
DAAM2	ENSG00000146122
LYZ	ENSG00000090382
CLSPN	ENSG00000092853
HTR2A	ENSG00000102468
SH3YL1	ENSG00000035115
GCNT1	ENSG00000187210
HLA-B	ENSG00000228964
LTB	ENSG00000223448
NUDT4	ENSG00000173598
TRO	ENSG00000067445
NCKIPSD	ENSG00000213672
HSPA4	ENSG00000170606
ROCK1	ENSG00000067900
IFIH1	ENSG00000115267
SMPD1	ENSG00000166311
BAP1	ENSG00000163930
PKP1	ENSG00000081277
SYCP1	ENSG00000198765
SNX5	ENSG00000089006
PAPOLG	ENSG00000115421
GCA	ENSG00000115271
INPP5F	ENSG00000198825
LST1	ENSG00000231048
MYO15A	ENSG00000091536
RGS14	ENSG00000169220
CARD9	ENSG00000187796
SUCLA2	ENSG00000136143
AKR1C4	ENSG00000198610
ABCC4	ENSG00000125257
DET1	ENSG00000140543
CTTN	ENSG00000085733
TSHB	ENSG00000134200
RPL36A	ENSG00000241343
ZNF492	ENSG00000229676
KCNH7	ENSG00000184611
SWAP70	ENSG00000133789
HLA-F	ENSG00000206509
RNF32	ENSG00000105982
STARD3	ENSG00000131748
TSPAN2	ENSG00000134198
TXNL1	ENSG00000091164
CFDP1	ENSG00000153774
SKIV2L	ENSG00000228896
TBC1D22A	ENSG00000054611
MRPS18B	ENSG00000226111
GRB14	ENSG00000115290
VANGL1	ENSG00000173218
YEATS4	ENSG00000127337
MARCKS	ENSG00000155130
SF3A1	ENSG00000099995
WIZ	ENSG00000011451
VDR	ENSG00000111424
CSNK1G3	ENSG00000151292
TNNT2	ENSG00000118194
TEKT2	ENSG00000092850
TRIM10	ENSG00000227472
CASQ2	ENSG00000118729
MOCOS	ENSG00000075643
NHLH2	ENSG00000177551
GADD45GIP1	ENSG00000179271
COL8A2	ENSG00000171812
LY6G5C	ENSG00000237495
SNX6	ENSG00000129515
PRR3	ENSG00000228186
HDAC2	ENSG00000196591
TAP2	ENSG00000237599
SORL1	ENSG00000137642
SPOCK3	ENSG00000196104
GSTA3	ENSG00000174156
WDR7	ENSG00000091157
TRAPPC3	ENSG00000054116
DDX27	ENSG00000124228
LAD1	ENSG00000159166
COG5	ENSG00000164597
COBLL1	ENSG00000082438
MICA	ENSG00000231225
GMFG	ENSG00000130755
RAB40C	ENSG00000197562
SLC39A7	ENSG00000227402
DDX4	ENSG00000152670
DGCR2	ENSG00000070413
PILRB	ENSG00000121716
NFIX	ENSG00000008441
TNNI1	ENSG00000159173
HLA-C	ENSG00000228299
ATP1A1	ENSG00000163399
SLC7A5	ENSG00000103257
BBS4	ENSG00000140463
MINK1	ENSG00000141503
PHLDA3	ENSG00000174307
REL	ENSG00000162924
PHF7	ENSG00000010318
PLAC8	ENSG00000145287
FHOD3	ENSG00000134775
NUDT15	ENSG00000136159
RAB5A	ENSG00000144566
PSPC1	ENSG00000121390
OVOL2	ENSG00000125850
C6orf15	ENSG00000206461
CETN3	ENSG00000153140
MAEA	ENSG00000090316
ITGA5	ENSG00000161638
ISG20	ENSG00000172183
PSORS1C1	ENSG00000206458
MED4	ENSG00000136146
CD58	ENSG00000116815
MOCS1	ENSG00000124615
SLC34A1	ENSG00000131183
BRD1	ENSG00000100425
CSRP1	ENSG00000159176
CD22	ENSG00000012124
VRK1	ENSG00000100749
HSD17B8	ENSG00000228357
IGSF3	ENSG00000143061
THRAP3	ENSG00000054118
DACT1	ENSG00000165617
COL5A3	ENSG00000080573
DNAJA1	ENSG00000086061
U2AF1	ENSG00000160201
APBB1	ENSG00000166313
CD2	ENSG00000116824
CUL4A	ENSG00000139842
ENC1	ENSG00000171617
ZMYM5	ENSG00000132950
GNRH2	ENSG00000125787
UBE2N	ENSG00000177889
TNFSF9	ENSG00000125657
AP3M2	ENSG00000070718
PEX13	ENSG00000162928
RASL11B	ENSG00000128045
CDSN	ENSG00000206460
TRIM15	ENSG00000235960
ZNF701	ENSG00000167562
PSORS1C2	ENSG00000206459
SCN3A	ENSG00000153253
CHAD	ENSG00000136457
OXT	ENSG00000101405
TUBAL3	ENSG00000178462
DOM3Z	ENSG00000206346
DGCR14	ENSG00000100056
NCR3	ENSG00000236979
AVP	ENSG00000101200
FSTL4	ENSG00000053108
ZBED4	ENSG00000100426
HEXB	ENSG00000049860
ALG12	ENSG00000182858
ZNF668	ENSG00000167394
TTF2	ENSG00000116830
SH3GLB2	ENSG00000148341
UBOX5	ENSG00000185019
ABCF1	ENSG00000236149
RING1	ENSG00000235107
CEP152	ENSG00000103995
KCNB1	ENSG00000158445
P2RX4	ENSG00000135124
FMR1	ENSG00000102081
PTGIS	ENSG00000124212
PSMB8	ENSG00000226201
SEC14L2	ENSG00000100003
ITM2B	ENSG00000136156
LANCL2	ENSG00000132434
MARK2	ENSG00000072518
VPS37B	ENSG00000139722
ZNF76	ENSG00000065029
NET1	ENSG00000173848
TNXA	ENSG00000234328
FRS2	ENSG00000166225
MIF	ENSG00000240972
TSSK2	ENSG00000206203
TRIM45	ENSG00000134253
SYNGR2	ENSG00000108639
CCHCR1	ENSG00000206457
SNRPD1	ENSG00000167088
MICB	ENSG00000227772
COQ2	ENSG00000173085
RSAD1	ENSG00000136444
BACH1	ENSG00000156273
CHST5	ENSG00000135702
MRPS15	ENSG00000116898
SLC25A1	ENSG00000100075
POLR3G	ENSG00000113356
NAV1	ENSG00000134369
PAK1	ENSG00000149269
F12	ENSG00000131187
VTCN1	ENSG00000134258
VPS52	ENSG00000223618
TK1	ENSG00000167900
ZNF133	ENSG00000125846
CEACAM21	ENSG00000007129
FLOT1	ENSG00000224740
B4GALT5	ENSG00000158470
PLAT	ENSG00000104368
PRRG4	ENSG00000135378
CA5A	ENSG00000174990
NDUFB8	ENSG00000166136
SEMA3G	ENSG00000010319
ACP1	ENSG00000143727
ST8SIA3	ENSG00000177511
SNAPC4	ENSG00000165684
MAN1A2	ENSG00000198162
ONECUT2	ENSG00000119547
TNFSF14	ENSG00000125735
LAMP1	ENSG00000185896
SLC9A8	ENSG00000197818
RB1	ENSG00000139687
DOM3Z	ENSG00000234798
FAM46C	ENSG00000183508
HABP2	ENSG00000148702
HLA-G	ENSG00000206506
GALNT3	ENSG00000115339
SLC17A7	ENSG00000104888
CSF3R	ENSG00000119535
IPO9	ENSG00000198700
C3	ENSG00000125730
GDAP2	ENSG00000196505
FECH	ENSG00000066926
MRPL42	ENSG00000198015
ZNF410	ENSG00000119725
AIF1	ENSG00000237727
PFKFB1	ENSG00000158571
OLR1	ENSG00000173391
BANP	ENSG00000172530
EPC1	ENSG00000120616
ZNF646	ENSG00000167395
PILRA	ENSG00000085514
CLDN10	ENSG00000134873
KRT1	ENSG00000167768
TTC21B	ENSG00000123607
TRIM26	ENSG00000226060
ACADVL	ENSG00000072778
WDR3	ENSG00000065183
C5orf15	ENSG00000113583
GRIK3	ENSG00000163873
LMOD1	ENSG00000163431
SPATA2	ENSG00000158480
TIMM17A	ENSG00000134375
ABHD3	ENSG00000158201
ZC3H12A	ENSG00000163874
GPR22	ENSG00000172209
EXOSC7	ENSG00000075914
CEACAM4	ENSG00000105352
SEC23IP	ENSG00000107651
BAZ1A	ENSG00000198604
GPRC5B	ENSG00000167191
CRYAA	ENSG00000160202
CCT2	ENSG00000166226
RNPEP	ENSG00000176393
SCT	ENSG00000070031
SNAI1	ENSG00000124216
ANXA10	ENSG00000109511
TNNC1	ENSG00000114854
ZNF83	ENSG00000167766
PSMB9	ENSG00000240508
DRD4	ENSG00000069696
SNIP1	ENSG00000163877
VDAC1	ENSG00000213585
HPSE	ENSG00000173083
APEX2	ENSG00000169188
DNALI1	ENSG00000163879
GRTP1	ENSG00000139835
SCN1A	ENSG00000144285
ALG3	ENSG00000214160
FIP1L1	ENSG00000145216
GTF2H4	ENSG00000213780
MLC1	ENSG00000100427
MICB	ENSG00000224378
GNL2	ENSG00000134697
DUS4L	ENSG00000105865
STK19	ENSG00000206342
ALAS2	ENSG00000158578
LYL1	ENSG00000104903
ELF3	ENSG00000163435
UBP1	ENSG00000153560
HSF2BP	ENSG00000160207
LY6G6D	ENSG00000236902
USP34	ENSG00000115464
THBS2	ENSG00000186340
DCUN1D2	ENSG00000150401
SDCCAG3	ENSG00000165689
GPR37L1	ENSG00000170075
UBE2V1	ENSG00000244687
C1orf109	ENSG00000116922
STK19	ENSG00000236250
SMU1	ENSG00000122692
NISCH	ENSG00000010322
WARS2	ENSG00000116874
GTF2I	ENSG00000077809
CDCA8	ENSG00000134690
HSPBAP1	ENSG00000169087
SCN9A	ENSG00000169432
BCAP29	ENSG00000075790
SEC14L3	ENSG00000100012
HAO2	ENSG00000116882
OCRL	ENSG00000122126
GRIK1	ENSG00000171189
PRL	ENSG00000172179
GP2	ENSG00000169347
TRMT1	ENSG00000104907
DDR1	ENSG00000223680
ABCD2	ENSG00000173208
CLTCL1	ENSG00000070371
ADCY7	ENSG00000121281
HSD3B2	ENSG00000203859
PTPN7	ENSG00000143851
B4GALT1	ENSG00000086062
NARS	ENSG00000134440
CHEK1	ENSG00000149554
ZNF611	ENSG00000213020
SCN7A	ENSG00000136546
HSD3B1	ENSG00000203857
ZNF91	ENSG00000167232
GSTA4	ENSG00000170899
CEACAM7	ENSG00000007306
BIRC5	ENSG00000089685
TMCO3	ENSG00000150403
YRDC	ENSG00000196449
GRK6	ENSG00000198055
TAP1	ENSG00000230705
SOCS2	ENSG00000120833
SHANK2	ENSG00000162105
CUBN	ENSG00000107611
DEAF1	ENSG00000177030
STXBP1	ENSG00000136854
TRADD	ENSG00000102871
PHGDH	ENSG00000092621
CEACAM5	ENSG00000105388
POLR3F	ENSG00000132664
MTF1	ENSG00000188786
ADPGK	ENSG00000159322
VPS13A	ENSG00000197969
GABARAPL2	ENSG00000034713
MFAP3	ENSG00000037749
SOCS3	ENSG00000184557
GATA6	ENSG00000141448
XPNPEP2	ENSG00000122121
TRIM52	ENSG00000183718
KIAA0556	ENSG00000047578
SEC14L4	ENSG00000133488
HMGCS2	ENSG00000134240
ZCWPW1	ENSG00000078487
IKBKB	ENSG00000104365
CALML5	ENSG00000178372
FRK	ENSG00000111816
CALML3	ENSG00000178363
INPP5B	ENSG00000204084
CAMKK2	ENSG00000110931
CEBPB	ENSG00000172216
PGS1	ENSG00000087157
ASB13	ENSG00000196372
PTPN1	ENSG00000196396
PAF1	ENSG00000006712
SLIT2	ENSG00000145147
COL2A1	ENSG00000139219
PDXK	ENSG00000160209
TCF7	ENSG00000081059
TFDP1	ENSG00000198176
LY6G6E	ENSG00000235769
B3GALT1	ENSG00000172318
ADAM30	ENSG00000134249
C4A	ENSG00000206340
PPP1R12B	ENSG00000077157
STK39	ENSG00000198648
C6orf25	ENSG00000237459
NCKAP1L	ENSG00000123338
ATP8B1	ENSG00000081923
SF3A3	ENSG00000183431
CDH17	ENSG00000079112
CTAGE1	ENSG00000212710
NOTCH2	ENSG00000134250
PARD6B	ENSG00000124171
ADAT1	ENSG00000065457
RBBP9	ENSG00000089050
DPEP3	ENSG00000141096
BCAS4	ENSG00000124243
ADM	ENSG00000148926
CEACAM6	ENSG00000086548
ATP4B	ENSG00000186009
BCL11B	ENSG00000127152
SPINK4	ENSG00000122711
FHL3	ENSG00000183386
GALNT10	ENSG00000164574
ADNP	ENSG00000101126
MAP2K4	ENSG00000065559
CEACAM3	ENSG00000170956
UBE3C	ENSG00000009335
RDH8	ENSG00000080511
UTP11L	ENSG00000183520
BAG1	ENSG00000107262
RBBP8	ENSG00000101773
CRADD	ENSG00000169372
POU3F1	ENSG00000185668
DNAH17	ENSG00000187775
SRP54	ENSG00000100883
RRAGC	ENSG00000116954
FBXO38	ENSG00000145868
DAXX	ENSG00000229396
TCAP	ENSG00000173991
SEC23B	ENSG00000101310
CLDN17	ENSG00000156282
KRT3	ENSG00000186442
PNMT	ENSG00000141744
CLDN8	ENSG00000156284
MYCBP	ENSG00000214114
DPEP2	ENSG00000167261
LY6G6C	ENSG00000228250
DPM1	ENSG00000000419
DNASE1L3	ENSG00000163687
G6PC2	ENSG00000152254
SLBP	ENSG00000163950
SKIV2L	ENSG00000204351
HLA-DMB	ENSG00000242386
ABCB11	ENSG00000073734
GRK1	ENSG00000185974
GABARAPL1	ENSG00000139112
PACSIN3	ENSG00000165912
DDAH2	ENSG00000225635
RCBTB2	ENSG00000136161
KRT4	ENSG00000170477
NDUFS5	ENSG00000168653
NRAP	ENSG00000197893
CYP21A2	ENSG00000232414
MRPL41	ENSG00000182154
RABIF	ENSG00000183155
ECE2	ENSG00000145194
DHCR7	ENSG00000172893
SAP30L	ENSG00000164576
MFGE8	ENSG00000140545
MOCS3	ENSG00000124217
DHRS9	ENSG00000073737
KLHL12	ENSG00000117153
KCNG1	ENSG00000026559
POU5F1	ENSG00000206454
CLNS1A	ENSG00000074201
XPO1	ENSG00000082898
HIF1AN	ENSG00000166135
HCG4	ENSG00000226379
HACE1	ENSG00000085382
LLGL1	ENSG00000131899
FBXL8	ENSG00000135722
GNPDA1	ENSG00000113552
PRKAR2A	ENSG00000114302
ADIPOR1	ENSG00000159346
HIRA	ENSG00000100084
NEO1	ENSG00000067141
CYP4F3	ENSG00000186529
HLA-DMA	ENSG00000239463
UMOD	ENSG00000169344
PLXNC1	ENSG00000136040
LRP2	ENSG00000081479
CYB5R1	ENSG00000159348
ZNF675	ENSG00000197372
EPN3	ENSG00000049283
NLE1	ENSG00000073536
CSTB	ENSG00000160213
VKORC1	ENSG00000167397
TACC3	ENSG00000013810
GJA3	ENSG00000121743
SLC26A4	ENSG00000091137
DUS2L	ENSG00000167264
HCG9	ENSG00000227647
DEF6	ENSG00000023892
ABHD6	ENSG00000163686
AMPD3	ENSG00000133805
PAX2	ENSG00000075891
ZNF468	ENSG00000204604
GEM	ENSG00000164949
MAGEH1	ENSG00000187601
SNTG2	ENSG00000172554
C6orf120	ENSG00000185127
TSC22D4	ENSG00000166925
HAND1	ENSG00000113196
TIAM1	ENSG00000156299
COL10A1	ENSG00000123500
RRAGB	ENSG00000083750
PHF10	ENSG00000130024
DDB2	ENSG00000134574
PDIA5	ENSG00000065485
TSPYL4	ENSG00000187189
ATP9A	ENSG00000054793
KARS	ENSG00000065427
CRTAM	ENSG00000109943
ALDH18A1	ENSG00000059573
MGA	ENSG00000174197
PPFIA4	ENSG00000143847
CYSLTR2	ENSG00000152207
NME2	ENSG00000011052
COPS2	ENSG00000166200
FLT3LG	ENSG00000090554
PRR7	ENSG00000131188
LARP1	ENSG00000155506
BRPF1	ENSG00000156983
CCT4	ENSG00000115484
MYOG	ENSG00000122180
CHMP5	ENSG00000086065
GBAS	ENSG00000146729
ADORA1	ENSG00000163485
PPARD	ENSG00000112033
FNDC3A	ENSG00000102531
PPIG	ENSG00000138398
CLEC3B	ENSG00000163815
DNAJB6	ENSG00000105993
MYBPH	ENSG00000133055
TNXB	ENSG00000231608
RAD54B	ENSG00000197275
RPS19	ENSG00000105372
CHI3L1	ENSG00000133048
PALLD	ENSG00000129116
NADSYN1	ENSG00000172890
RPP14	ENSG00000163684
DUSP13	ENSG00000079393
DBN1	ENSG00000113758
BCKDK	ENSG00000103507
GNE	ENSG00000159921
KLHL23	ENSG00000213160
NQO1	ENSG00000181019
CHIT1	ENSG00000133063
CLIC1	ENSG00000226417
USP36	ENSG00000055483
SSB	ENSG00000138385
PDE1B	ENSG00000123360
CCNK	ENSG00000090061
HPX	ENSG00000110169
BRD2	ENSG00000236227
BTG2	ENSG00000159388
ATP6V1G2	ENSG00000234668
COQ6	ENSG00000119723
FMOD	ENSG00000122176
PRELP	ENSG00000188783
FGFR3	ENSG00000068078
TSPYL1	ENSG00000189241
CRYL1	ENSG00000165475
CLASP2	ENSG00000163539
METTL5	ENSG00000138382
COMMD1	ENSG00000173163
PMPCA	ENSG00000165688
ERBB2	ENSG00000141736
KLF8	ENSG00000102349
STAB1	ENSG00000010327
MACF1	ENSG00000127603
EPS8L2	ENSG00000177106
UBQLN2	ENSG00000188021
ICK	ENSG00000112144
CHIC2	ENSG00000109220
ZFP64	ENSG00000020256
NEDD4L	ENSG00000049759
AGPAT3	ENSG00000160216
ATP2B4	ENSG00000058668
LETM1	ENSG00000168924
C1S	ENSG00000182326
CBLL1	ENSG00000105879
TRIP10	ENSG00000125733
KLRD1	ENSG00000134539
FLII	ENSG00000177731
MSH5	ENSG00000227314
NFX1	ENSG00000086102
LAX1	ENSG00000122188
ZNF217	ENSG00000171940
EHBP1	ENSG00000115504
MRPL40	ENSG00000185608
ABHD2	ENSG00000140526
TPO	ENSG00000115705
KIAA0754	ENSG00000255103
DOLPP1	ENSG00000167130
BMP8A	ENSG00000183682
STX10	ENSG00000104915
BRD7	ENSG00000166164
BCAS1	ENSG00000064787
PDE4DIP	ENSG00000178104
ZC3H11A	ENSG00000058673
FANCE	ENSG00000112039
GALK2	ENSG00000156958
UFD1L	ENSG00000070010
COX8A	ENSG00000176340
C10orf68	ENSG00000150076
TIMP2	ENSG00000035862
RCN2	ENSG00000117906
CD79A	ENSG00000105369
PLCXD1	ENSG00000182378
RPL13A	ENSG00000142541
SNRPE	ENSG00000182004
XPO6	ENSG00000169180
NFKBIL1	ENSG00000236196
PABPC4	ENSG00000090621
CYP4F12	ENSG00000186204
KRT8	ENSG00000170421
MLNR	ENSG00000102539
GTPBP6	ENSG00000178605
TRIM3	ENSG00000110171
SOX13	ENSG00000143842
MRPS18C	ENSG00000163319
TM6SF2	ENSG00000213996
CDADC1	ENSG00000102543
CYP24A1	ENSG00000019186
OTUB1	ENSG00000167770
LGALS3BP	ENSG00000108679
CYP21A2	ENSG00000198457
GAL3ST1	ENSG00000128242
HEYL	ENSG00000163909
GDI2	ENSG00000057608
RLBP1	ENSG00000140522
PPAN	ENSG00000130810
ENTPD1	ENSG00000138185
HPCAL4	ENSG00000116983
ETNK2	ENSG00000143845
APOBEC2	ENSG00000124701
RPL10A	ENSG00000198755
ZFP36	ENSG00000128016
HSPA8	ENSG00000109971
NFYA	ENSG00000001167
MRPS17	ENSG00000239789
MAPK12	ENSG00000188130
CYP46A1	ENSG00000036530
PPIE	ENSG00000084072
INPP5E	ENSG00000148384
CANT1	ENSG00000171302
REN	ENSG00000143839
LTA	ENSG00000223919
WHSC1	ENSG00000109685
GAS6	ENSG00000183087
FSBP	ENSG00000265817
C8orf17	ENSG00000250733
TNF	ENSG00000228849
KISS1	ENSG00000170498
NOTCH2NL	ENSG00000213240
CDCP1	ENSG00000163814
BMP8B	ENSG00000116985
GAD1	ENSG00000128683
RIOK3	ENSG00000101782
OXCT2	ENSG00000198754
PDGFRA	ENSG00000134853
PLEKHA6	ENSG00000143850
MICA	ENSG00000233051
PPP2R3B	ENSG00000167393
HLA-C	ENSG00000206452
IER2	ENSG00000160888
ZXDB	ENSG00000198455
LRCH4	ENSG00000077454
ZXDA	ENSG00000198205
ARHGEF1	ENSG00000076928
PFDN4	ENSG00000101132
LTB	ENSG00000236925
SLC26A3	ENSG00000091138
CBR4	ENSG00000145439
SHOX	ENSG00000185960
ATP10B	ENSG00000118322
ARHGEF9	ENSG00000131089
CAB39L	ENSG00000102547
GORASP2	ENSG00000115806
PES1	ENSG00000100029
DOK5	ENSG00000101134
PSPH	ENSG00000146733
RPS11	ENSG00000142534
TRIT1	ENSG00000043514
C6orf15	ENSG00000204542
PIK3C2B	ENSG00000133056
ALDH7A1	ENSG00000164904
PSORS1C1	ENSG00000204540
